customer_id,customer_zip_code_prefix,customer_city,customer_state
UfS4o1RlrcBp,97544,goiania,GO
aXr5YoHAz8D0,25046,porto alegre,RS
L0EPAg5gercr,26051,florianopolis,SC
7VuL2GYiu3tB,71820,sao paulo,SP
F5tCEdTG29Yb,9321,sao paulo,SP
5ZuX9FurCoo7,46300,santo antonio de jesus,BA
VYDWkNXGUnQC,13085,mafra,SC
4NI1hud0I99a,5347,porto alegre,RS
ZkXre9ZOQbmE,78655,blumenau,SC
Zy8sGIFMDoKm,7781,pelotas,RS
x11WlUCpQzea,13603,ribeirao preto,SP
cRuRQbIUDenz,45652,jaboatao dos guararapes,PE
eT4OdAR55lzg,26572,peruibe,SP
sXckxayUjc8N,39750,joao pessoa,PB
bsyNP917sINI,95390,guarulhos,SP
QKcWBIVuUgqh,5397,sao jose dos campos,SP
CJUDrz6grVRO,3910,orlandia,SP
3lL3JuXlG4GN,53160,rio de janeiro,RJ
Xilu0Rf76Pl8,36160,santa cruz do sul,RS
w09FJwIb1hmM,30690,marilia,SP
Sv780MfZwQ62,98760,marilia,SP
aYvv7c9hsikJ,79700,arraial do cabo,RJ
hwmubXM13MTw,26423,rio de janeiro,RJ
BU9ZqRz3nCNS,29020,rio de janeiro,RJ
6EHAD6Tzr6Dd,12170,sao jose do rio preto,SP
XIeYZjVnsGGo,9603,manhuacu,MG
IqMgVI7gP67m,26293,porto alegre,RS
oLX8MGgx6ME9,42701,capivari,SP
EtmSOUH3EfrS,45910,itaquaquecetuba,SP
tetVnwv66V6w,74932,cornelio procopio,PR
Ckr0PeTFYaOr,54759,sao paulo,SP
aEibVrrwimRc,3963,vinhedo,SP
5evF46Wiy0n2,72338,porto alegre,RS
GJsDwaAKfx4V,7182,cantagalo,RJ
YddjKvL2AHNm,71720,petropolis,RJ
wPaQXxBKhmnN,12289,santo andre,SP
zwVoqCs7ARXt,36090,araras,SP
y17nvlRxGdFQ,93330,dourados,MS
ufZ84JuJ1wvj,38745,rio de janeiro,RJ
h7JeXj39gojw,26381,goiania,GO
XLDkVur0iPWM,3881,cuiaba,MT
YkvrHP5aLs5S,3259,sao paulo,SP
E0KEx6sswSey,83203,porto alegre,RS
Rs1QcOGD68GV,65916,rio negrinho,SC
fITjkiYkEswI,26275,guarapari,ES
bITcVtQxbFEC,85635,jacupiranga,SP
V5YS0kwND34F,66035,rio de janeiro,RJ
ganSiFyoAiMr,81315,rio de janeiro,RJ
cQ55tQEAFPeA,79045,barueri,SP
vbg4abaOxXcH,88865,campinas,SP
Qu7GDcIZ7keQ,4470,tres coracoes,MG
7zsoXsVkpGfl,79622,sao paulo,SP
9Sl2jAukkipW,15704,taquaritinga,SP
LXw83jGALADs,91180,rio de janeiro,RJ
m3ylCYk8ZDvw,69301,sao paulo,SP
vjEo52eYZSDS,11706,suzano,SP
bbaUgWbGmfXJ,55665,sao paulo,SP
Y7QCPQYyygmU,3388,sao paulo,SP
jhgJDCYhIboQ,93040,jardim alegre,PR
sFl8HciIS190,51021,nova iguacu,RJ
lhUegJi15vv8,5741,sao paulo,SP
tPlHXarzxofO,37554,porto alegre,RS
UzTgU39QJ26e,88955,brusque,SC
Vimv0f52XlOQ,44005,hortolandia,SP
3VCbGmowvjIy,86700,ituiutaba,MG
jOND00YJyXmW,27420,rio de janeiro,RJ
njBWIoEBpj7c,49020,presidente prudente,SP
jSBMaBOyxuO3,29101,rio de janeiro,RJ
mAEExNni7avy,89850,suzano,SP
zeZ8G3nNzO6o,88371,sao paulo,SP
pxjfcmj3GV64,30350,osasco,SP
QMXBmV4l6iFp,12327,sao paulo,SP
SfPnnlIiyTBZ,4692,muzambinho,MG
kqD0Go1bqyuw,11990,guarabira,PB
jxgRn5cHEovd,3515,colina,SP
U4TbjQg8DHw0,84605,papagaios,MG
02s3gXJohABo,88705,sao paulo,SP
fN1GcNUPDDeg,66033,brasilia,DF
eCBc75a4JUh9,84550,porto alegre,RS
5Tt11PEmJ8ge,4931,cerquilho,SP
rCyRqMMDSH4O,8573,atibaia,SP
T7hFgs4xYpJk,50660,sao paulo,SP
nH8kG4VcAs71,86803,belo horizonte,MG
IhU0aF0SiCVJ,37713,rio de janeiro,RJ
SWhT4eoxL4BS,23550,matinhos,PR
ac5d69ZnZvsK,11250,sao paulo,SP
NZZoakaBJLN4,75855,curitiba,PR
HUFy5rQC3uis,4548,porto alegre,RS
sNCb87jjSy1p,48840,rio de janeiro,RJ
WSDLoWRYdhQy,18277,maceio,AL
NkxZnFTJNeNU,79825,tres irmaos,RJ
3UEhriF2lsjc,12580,sao sebastiao,SP
88utr4W8p9PY,2033,sao paulo,SP
Nf7mP1EQqGTP,21765,rio de janeiro,RJ
Np3A2S8KIF9F,11065,mage,RJ
oKjwF5OOTR2M,14057,ilheus,BA
G8DQz4wGRgqH,76330,maraba,PA
4mLisu1iIBWi,1501,ubatuba,SP
2RtYr8k80fDd,13408,oliveira,MG
dY733Hx05lSi,23092,aparecida de goiania,GO
RJfylHdE0Ezf,16206,curitiba,PR
PMVe6ZqppDyp,6090,sarandi,RS
YRC2A9oyr4Pp,59695,santo antonio do leverger,MT
UlqNXgVnRhQg,70719,batatais,SP
jNHSH9Q4ekLc,58302,embu das artes,SP
v2eiTUapncxg,44770,potirendaba,SP
NgHVauqvEObo,89520,artur nogueira,SP
N4CD5dYHHcT0,13278,parapua,SP
QMybiwTJx9nK,55641,franca,SP
eDs9dKfchgXr,25571,caraguatatuba,SP
KGlfHCFkM3Xy,6436,sao lourenco do sul,RS
K6LZvTuIP2tR,44670,campinas,SP
ba6OXPbSrCrX,94950,teresina,PI
Fj4tqHrr4MmB,22776,vitoria,ES
4SoiYfFgGXcL,88545,sao paulo,SP
3h8jaKhoDDS9,3912,itajuba,MG
GoyrXt4TdKqQ,83602,brasilia,DF
rXOIvFHHKDEQ,88865,campinas,SP
JYhyLtTuvzbn,72338,porto alegre,RS
fBiz0WO02tW9,54715,rio de janeiro,RJ
426Xyxt4QApf,9840,barra mansa,RJ
vLDPDP5FROL5,78850,sao paulo,SP
FgZ5xM9coxM0,5618,tangua,RJ
61zR9trhyYrj,37004,cerro largo,RS
eragVR0o3SPT,15490,curitiba,PR
ZAgFhITcejyj,33858,brasilia,DF
TngZ7xe7XkZG,39995,carapicuiba,SP
FxU8ja8n0ZvS,76382,sao paulo,SP
pL2RN0JXCF2F,28450,sao paulo,SP
cISgDCMZ8JWd,60120,rio de janeiro,RJ
8Z7qNxv75lYr,12228,pedro leopoldo,MG
l8WOL8MrBOKw,8683,sao paulo,SP
9nU9vowfejE8,5508,curitiba,PR
iYZ0YsCwaLrJ,12283,santana do livramento,RS
pXB3OXsuo9fv,74675,sao jose do rio preto,SP
PZ9VaVFGf3D0,38060,goiania,GO
4CEvjn2XuRIC,3068,sao paulo,SP
V7wjDfwdvo1i,30672,fortaleza,CE
rkwypKpfHYc8,6280,porto alegre,RS
AwLHq7wG2bqa,38180,tubarao,SC
aYRKa3VC7avB,28942,brasilia,DF
sVQKNuVvRARb,40445,datas,MG
RNJuhw0eBCCP,28897,jerico,PB
P6bnhmKA8tyK,17065,tapiratiba,SP
RxrNCAF7dLaj,63630,sao paulo,SP
BeHfFbLP2tyV,13085,mafra,SC
dkE8yUrjRugr,44180,rio de janeiro,RJ
OiFu3YNOpr5R,74485,sao paulo,SP
8j2Lf8jGLLym,2925,sao jose dos pinhais,PR
zzD1xhuhJMdK,11707,jacobina,BA
z4B0gniuk2oW,18500,sao paulo,SP
hW09zm809rOb,1310,rio de janeiro,RJ
xivQMgchEWo4,40220,niteroi,RJ
sZ2oGlfFAGri,88865,campinas,SP
80gKF0UJPNg5,4931,cerquilho,SP
dzLi44ij8ji7,66823,campinas,SP
xdNd0Rump8kj,89157,sao paulo,SP
78kSVf2Z6XQc,42843,curitiba,PR
xDpRs315859q,3251,montanha,ES
nWsRICDnPaSy,85423,fortaleza,CE
qz3tbO2pHq1z,18980,foz do iguacu,PR
6pTxpTGGDHrG,4534,jaguariaiva,PR
TlpgenftftZk,81200,curitiba,PR
wLl0v8qiwRYj,12995,sao paulo,SP
EN56SvoaENFZ,93145,sao paulo,SP
kazJzTcTmfVI,91349,braganca paulista,SP
uBCly39Lklwi,54250,belo horizonte,MG
xagtybePhgMU,48705,jundiai,SP
mCKcZ9PJnDEP,16430,juiz de fora,MG
tJKxmgQ4DBQA,55034,jacarei,SP
jEmhDYllknJP,11711,pirapora,MG
qLCRqsB6EIyU,35613,sao paulo,SP
PZ6uM7icyrW3,75133,tres rios,RJ
itxGTXs38jTq,4150,guarulhos,SP
JSYnBBfpv5tp,7781,pelotas,RS
ua2MIrVTIWhR,5619,manaus,AM
x5OxZHaHIY64,2220,itajai,SC
z9svjg9VMG0M,17067,sao paulo,SP
jA4McrIzMv5s,36772,fortaleza,CE
gxj1RRO2Hwyc,2077,santa maria,RS
egIUvXqrQFeY,37903,volta redonda,RJ
ZPXvKWOCdEFI,36974,sao paulo,SP
LeZZSHgPnIpj,59135,valinhos,SP
hKTbjZB3FeTt,53545,sao paulo,SP
fjFc57ZLhQYa,47800,sao paulo,SP
2HjOoIJauvoK,98200,guapore,RS
OLvUbh174S6s,3407,maua,SP
4CLsTNr6kBTi,9400,curitiba,PR
iU3VKBsMhzzC,15900,limeira,SP
as8G7wqFXl5v,1328,goiania,GO
hlXs4h6AhTCq,89830,brasilia,DF
R2uQjReEN2zo,78028,betim,MG
lHCR18Ko2dnK,36195,sao luis,MA
eWtjQYLhpsTi,1134,joao pessoa,PB
dCMjo29iz2rO,58540,rio de janeiro,RJ
ze2V5YOg5pUU,35502,fortaleza,CE
nFofkjTzbAtZ,39350,cachoeirinha,RS
Q8L4cl878jBY,2033,sao paulo,SP
BMZQgnj6PV1X,13236,trindade,GO
Z18KLS59YrKI,93490,rio de janeiro,RJ
udSyCscdDjSB,15460,americana,SP
QO5ZRQ1Y8I8V,36255,dois corregos,SP
syE14cHfBrCp,5402,cachoeirinha,RS
TMdhZgbEioSU,29048,sao paulo,SP
4fqTDtILP1sF,27972,jose de freitas,PI
eNxysrczyodc,97105,porto alegre,RS
KZHfMyBVuvw0,28390,hortolandia,SP
apCIW50bKNp8,32180,sao paulo,SP
b1peQ9XyEZ6i,13010,sao paulo,SP
MAeBcEvacshC,30666,alto boa vista,MT
Fda5MK6adXEV,29158,ourinhos,SP
s8ep1i9xPjVb,92120,sao paulo,SP
NukZQv362TxL,11711,pirapora,MG
Ql5zQCZEss95,1501,ubatuba,SP
hrgf0UCJPAsH,46550,sao paulo,SP
FMOxQvtgY1tS,29900,sao caetano do sul,SP
LBEymmQadpj2,89035,sao paulo,SP
wRgZglVY84fy,70232,sertaozinho,SP
Dv2tVKlUMXjr,4846,guanambi,BA
Fx7SHJTFgfCS,45700,pindamonhangaba,SP
xKen9DTpHEh3,73340,sao goncalo,RJ
RMa3WONyz0xB,13150,lagarto,SE
SzqoNdKall4Z,38020,blumenau,SC
SaKtVZtRGQBJ,4727,bananal,SP
zb6SofSaCTEq,2244,natal,RN
Il9i95tDtWWx,70387,sao paulo,SP
epipSgizT12j,54705,paco do lumiar,MA
OOiBE9Ol6elt,26263,betim,MG
tue22YmdbAFw,65950,ponta grossa,PR
3X1eV8QjLLQJ,90430,boituva,SP
MROUF7ohNTvk,6473,belo horizonte,MG
zhmPVAByT4N6,3279,salvador,BA
RN9CIbsPu0DI,2733,alvares machado,SP
MK8djMsOQhTe,85911,rio maria,PA
CS6QtMfL7NbS,8344,maringa,PR
3jUs0HWqC2ME,4284,cravinhos,SP
3aQgrSLQ1K3F,39270,piquete,SP
DFwHzMfNDvKX,32412,santa fe do sul,SP
4gbxbs1naqLb,15102,vila velha,ES
YUb7GieaqPlG,74280,sao paulo,SP
Alic7Ofs1ohv,26084,santo andre,SP
5YmFYBRRVASA,5330,palhoca,SC
HjDHJbn9BCrF,5888,sao paulo,SP
GP6e0DuMvToY,45455,praia grande,SP
iHo2V1IlQtmj,4854,uberlandia,MG
M0s13M6ZP3wc,29730,rio largo,AL
WWPhGUogK3qK,66050,sao paulo,SP
GiK4mkB1vEwd,1127,americana,SP
VAYEpyLCyfOa,16403,rio de janeiro,RJ
3LvtlPyck0j8,95670,sao paulo,SP
DJnhChEMstNJ,49690,sao paulo,SP
mjdXJocntEe0,74605,mogi das cruzes,SP
vwVSaemvuSsJ,1449,sao bernardo do campo,SP
lfDdhstNIAYp,9422,salvador,BA
OWFyrFpKKVpH,25912,campinas,SP
vtpuM4gjC2oz,19410,curitiba,PR
f9D5pqd3Ma6K,4406,varjota,CE
wgNtL2s9xTvU,24425,sao paulo,SP
4ldh97CVHINB,73730,sao bernardo do campo,SP
QOyqtddN4sF6,82100,rio de janeiro,RJ
RnSIX9p7Fy7Y,12450,maracanau,CE
yRdhFlMSAX1M,25887,sao paulo,SP
FOBPd1V2hfuD,98785,sao paulo,SP
UwI0C4g7AX1Y,35550,sao paulo,SP
ViaO65BfIDDR,50830,sao paulo,SP
jSwQccgv2sOO,83302,cunha,SP
pUXhOMmww5GD,87250,sao jose do rio preto,SP
adTngrjTDhR1,9360,volta redonda,RJ
IlmxqBQdX2Jd,58580,niteroi,RJ
STnymqW42pRs,96490,belo horizonte,MG
vQazh0kiwvnr,2203,atibaia,SP
FLgMX2PCeW9B,3185,florianopolis,SC
rMSgaVdg3Ipw,12922,sao bernardo do campo,SP
8tJr4QkG7912,7174,anapolis,GO
lg0lq4hG4Hl2,13181,sao paulo,SP
bTALua2OcluH,22245,sao sebastiao do paraiso,MG
yOttpD5nHqt0,39875,marilia,SP
Gz8HRfzvGYXe,3122,cuiaba,MT
k2ONnTuzq7dM,85740,barueri,SP
p9fgEfGhsv6B,58225,piraju,SP
jjaUmRI3nQsO,9651,rio de janeiro,RJ
Jfq1bUZ4ros4,5075,gaspar,SC
0hcjEZNAkUt8,48405,taubate,SP
WLligZ0JAzkT,5042,bom retiro do sul,RS
muYkNVhznpUG,70770,salvador,BA
yAbcm6E77TNz,2720,sao paulo,SP
FbGlJVeAyilt,44670,campinas,SP
bGnUVhROMPh4,76386,porto alegre,RS
Cv848pV0uQQn,29062,sao paulo,SP
3QJDSCCJJpTj,13013,acopiara,CE
H6zTIlU1XEBj,44032,rio de janeiro,RJ
gyFaw5Rt0BHo,89128,cascavel,PR
0CW9kPo8z9qf,68798,osasco,SP
Dt6e93BiPHiS,37589,lorena,SP
sAZRJKfwVYgh,38415,rio de janeiro,RJ
ro3MlrM43R3A,36955,sao paulo,SP
Kqnji3Du3zik,45850,betim,MG
YciOKAk33wyM,27570,belo horizonte,MG
SAEzayQX9kpg,1215,belem,PA
Bdi2GsFIUX3u,90460,vitoria,ES
gl5OEMz33DBg,65970,ipora,GO
kzqgGmJR5lab,98280,salvador,BA
q1u7NEQU2whk,75110,santa maria,RS
Rj6ghpdCuJSu,58103,sao paulo,SP
FG893MDr9vXm,14990,diadema,SP
22t9QH44To5b,1203,uberaba,MG
mBXgSnbPJswb,65550,sao carlos,SP
co4nnBKU2s8Y,7190,jaragua do sul,SC
Mbgik5tH5XKS,87308,belo horizonte,MG
EZthbBQEHar9,17204,itamaraju,BA
F4PsD7QJHogw,53320,videira,SC
54llBKuCoV7w,4371,sao paulo,SP
YhtLSoVh5UI9,1106,sinop,MT
GzjFJVTKTevE,89515,recife,PE
RVScYUvKGnuc,36974,sao paulo,SP
7BQabO7bnes1,57310,fortaleza,CE
5W3v4vWSBqEW,56580,ribeirao preto,SP
2y3yhyWHMbxE,89282,belo horizonte,MG
Gj3hqb0FjYk5,87390,sao jose dos pinhais,PR
SuaXmoFV5zVK,96925,taboao da serra,SP
vfkqsYRGgfiQ,25560,itupeva,SP
Ig9zudAbN89t,15997,araxa,MG
e7qrEwb3iPn2,75890,mage,RJ
STAP6w6zZ158,4326,guarulhos,SP
DQCjKyOpAEHN,68390,sao paulo,SP
eub3qItuJMjE,59550,caraguatatuba,SP
vKNy5VQ0On8V,9862,itiuba,BA
cgUrmLkczxVL,99605,fortaleza,CE
6CXWtiqks3JD,78275,rio de janeiro,RJ
pw7ca6ds4hN3,88485,sao jose,SC
KhG20H3qBjPX,74030,sao vicente,SP
8ucleJ3XQVgp,78710,mogi das cruzes,SP
BkaiScwB32nB,71699,toledo,PR
NyYi9ca6aQEJ,79134,belo horizonte,MG
yvvP8FISWuow,21331,passo fundo,RS
EdIWL7s0p177,76450,muriae,MG
6allPXFPZNLR,6882,sao paulo,SP
g8xQpIhVio4I,93044,cascavel,PR
xWsdJYd5nQ6b,58103,sao paulo,SP
igDJeYlsscBh,70716,sao paulo,SP
RdPtBezJxgTD,98860,petropolis,RJ
iLLDRYzczquA,59700,sao bernardo do campo,SP
sqnSuIPEleld,74366,sao bernardo do campo,SP
r3PtAFdZTL9x,14815,sao paulo,SP
sN1Kd5TKKgwe,4159,joao pessoa,PB
BLUW2In8S6PF,70879,valinhos,SP
Ff6WNvEYX4Cf,7997,sao paulo,SP
h8xL53PURQJa,35860,sao paulo,SP
2FFTyfHvjOfU,95181,diamantino,MT
CQOkElSsvtNx,4331,santa ines,MA
jI7SYXS83hmV,63106,sao paulo,SP
wmUKBwOZoabb,32250,joao pessoa,PB
Yu8SKPbBMHNY,19930,sao paulo,SP
HIWBjI3ERSbH,66017,osasco,SP
EdeXUMHjm1F3,2018,brasilia,DF
2Jqp2OGdbL5Y,45816,aracatuba,SP
D2xmLKFTL9et,25937,sao paulo,SP
VmRhwlKNGDHs,1518,sao paulo,SP
UiSuwnOPfkPG,29902,sao paulo,SP
dhkB9puPYZCN,69042,caruaru,PE
nvkJZ0AgOOxr,7260,sorocaba,SP
9oSzimEt2c0o,1305,guaratingueta,SP
qqgJS0nmCeme,71930,sao paulo,SP
Cna0rsn9DcjL,2420,campina da lagoa,PR
9pxFdAOoVOhh,72460,diadema,SP
SfjfVyENLctp,93601,icara,SC
w4cgtBEav41X,26535,rio de janeiro,RJ
ZvYwx71I2Z0f,36407,nova hartz,RS
aaIuPPGhbHCn,70702,sao paulo,SP
JfynhFWiLC4G,66810,erechim,RS
dAi7L71w31Rx,45920,sao paulo,SP
a0QTe4RW5AMc,12510,sao paulo,SP
ITetEPqF7yM7,9626,salvador,BA
18Y2DAPxXMB8,41195,barra de sao francisco,ES
vXLbA5YQxEbr,88015,recife,PE
04qizmSRabIg,1330,americana,SP
RaZx49pqQM0H,35424,itagi,BA
PUPcEAPsZ6MR,75074,atibaia,SP
Z3YgbTYArSEL,11470,esteio,RS
PSCJl3RNb3By,57180,belo horizonte,MG
M7sauMacGAro,83606,mococa,SP
4ndEjWv4XTFp,45455,praia grande,SP
RXVkTmhCzSGA,23911,rio de janeiro,RJ
jEMO2xr3VU69,5303,sao paulo,SP
Z7xAaAHs6pqu,83250,barueri,SP
aj2iQSeJHSwc,1443,nova iguacu,RJ
Jl7Uk8j8S2hN,4556,niteroi,RJ
p4MkxyUwaZ1o,77660,braganca paulista,SP
OVkR23cjr4Qs,3063,rio de janeiro,RJ
3sbZpHQAUvxd,5095,americo brasiliense,SP
0LvqMDlDuE61,82920,sete lagoas,MG
gzwWmAAICBqf,26526,porto alegre,RS
GlmZ67ekxZBy,59464,sao gabriel da palha,ES
PGQUa963qkN7,63600,campinas,SP
kYqyti7KpeIb,60325,sao paulo,SP
qVJuizLshArz,9614,recife,PE
Cf6aWWgHYv8q,35326,sao paulo,SP
Xw1Uly616AI4,44061,lupercio,SP
xGuZhGSh5p6G,33065,sao paulo,SP
OSToCbRwH4l5,89111,campinas,SP
GPFsAPOe2VDH,20531,franca,SP
dwNQwv1TOklE,29398,brasilia,DF
bQ6A0XJgeqCH,68580,maringa,PR
yjanikn8g5Vk,3816,sao paulo,SP
CNSwE9PHUqhy,17505,mairipora,SP
yCqdJEkkQ5ze,62039,palmeira d oeste,SP
JwNBz8XvU7nd,78055,joao monlevade,MG
Xbwy5yfhViE5,3732,jeceaba,MG
dhI3zf6KcqkE,79640,paulinia,SP
nYX2STlyNU9y,54460,santo antonio de posse,SP
NIUXxXlhpNcm,13474,toropi,RS
JUSLSjpcisDX,77350,barretos,SP
Eyp0jQPfbmGP,16074,belo horizonte,MG
C2XAEg7FIu9Y,73980,cerqueira cesar,SP
uvgTbxmiIgPj,72280,salvador,BA
MddPuwly6Ihs,25922,belo horizonte,MG
JYG2IlcuyO4v,49063,poa,SP
JY95vOEUto2M,21012,indaiatuba,SP
1HwZOKaNvnWm,1521,belo horizonte,MG
3bLjG9e0iYjk,18700,osasco,SP
XuOQwFsjEIvM,8730,santo antonio do itambe,MG
K6QaslOncbBw,53610,sao jose,SC
gaM4s4GpOQyo,78061,colatina,ES
MfccZCjwCNJN,76935,sombrio,SC
KR0NCzYCXQ4t,6700,guapimirim,RJ
thb3OSCU3pW4,2750,sao paulo,SP
izttgbXXqZWP,4915,palhoca,SC
tglpYtguNeRR,15425,recife,PE
Wf9s2VlA4YGA,53080,jundiai,SP
1uT8VouWYWtF,6045,serra,ES
xwaXhdsf42fu,22776,vitoria,ES
oXx2qJNNZ7Ny,60842,novo cruzeiro,MG
sJ8FFojaLsN9,30570,belo horizonte,MG
xiFK4FZRwaHC,5657,caraguatatuba,SP
KLxG4xTVu5LF,27570,belo horizonte,MG
qc6wujKD72Lx,4165,porto seguro,BA
Ep5Nzq14P004,74265,niteroi,RJ
Dd2MTeWvUBs7,36050,ponte nova,MG
UDRqyQc0Uri2,32400,rio de janeiro,RJ
p2YRNqEnibcz,3912,itajuba,MG
vTB3Pa14ahek,29108,jacarei,SP
D3prMbNPNYJq,37561,piritiba,BA
K647sPJIVT6E,3333,itatiaia,RJ
yAhKLTnSoDb9,74775,belo horizonte,MG
TRI18lLm5L9q,8115,muriae,MG
AShA3p7DvKLO,65515,rio de janeiro,RJ
APnXNJ4GNN7u,5521,cabo frio,RJ
j6nmzEGcN05n,88763,curitiba,PR
Tv1QF0s2aBqM,38050,sorocaba,SP
codnrluG6hKK,15102,vila velha,ES
RYynWjPJQbtJ,41740,praia grande,SP
WbCL0mo5Ad7u,12324,araruama,RJ
MygUaRzui24Y,29163,tres rios,RJ
qBrWzG919fmp,12322,sao paulo,SP
W0tNHkvUQ2lI,50660,sao paulo,SP
gVl55JJOavIa,96445,brasilia,DF
GQqZJn1Igi8d,34018,sao jose dos campos,SP
nAORuQAqDfva,12511,queimados,RJ
dlZSWIY33Yth,13340,apucarana,PR
eT61HNSUt195,12941,parnamirim,RN
nlsIBqBaI7jN,79415,sao bernardo do campo,SP
fT4SAoAkRYI4,97035,bom jesus do tocantins,PA
bR0lHdpdIZ5G,7786,rio branco,AC
aTrKn39LGOai,2963,guarulhos,SP
xxJoxhedMNvz,2674,carmo do paranaiba,MG
ofPWniNbCVC6,96501,rio negro,PR
zhhv7javni5Y,5707,conselheiro lafaiete,MG
LIZPwemi7ZxG,15080,campos dos goytacazes,RJ
5SkEoXme9ZLg,23560,passo fundo,RS
Dk7Vgqo4lZ5o,66115,jundiai,SP
sm1cUf5IBtqa,17502,novo horizonte,SP
BEOC8ojGGc0U,15690,carapicuiba,SP
krHtMbJlOKXU,87033,londrina,PR
KmgO62EuLj4h,13060,maua,SP
o1wDVI9Blty8,2017,porto ferreira,SP
5pYaYU8ydMDZ,3294,sao paulo,SP
jCC8d0qtaBpe,89765,araraquara,SP
Ps83aWkr8oEk,3674,sao paulo,SP
IqTJbOBCYwi2,81050,mogi das cruzes,SP
trydZ6Jbyl1t,1136,blumenau,SC
8JgU4LVyvF1R,2475,ouro,SC
JPtiuWU8widn,35059,sao paulo,SP
4styLyz3wwak,84168,salvador,BA
bXqMMYX2IYBh,35222,sorocaba,SP
gLF21obGbiFe,26325,sao joao da boa vista,SP
hGrhR6hstQ4J,2185,jundiai,SP
ZpgJm8DAzeFL,22421,sao paulo,SP
RrQEdg9fYIND,26600,birigui,SP
2cV7DkofljfF,41920,ribeirao bonito,SP
vfrBC7TxUM1G,4917,sao paulo,SP
JjZ0SWtLW2CS,62680,sao paulo,SP
fAhqmpl7kEbR,87290,nova itaberaba,SC
krTgwqyylLbm,88025,serra,ES
l8EAAvVXits4,4266,sao paulo,SP
Zav3aS8Mh7Za,45655,juiz de fora,MG
Z2UjPXbvr02q,74933,curitiba,PR
8zlvkJ9mPtWP,75530,belo horizonte,MG
MK6p8nUjzsUP,90018,itumbiara,GO
qfuLpUgg9FnD,9663,anita garibaldi,SC
urQhymkpjw5b,22051,fortaleza,CE
g76t4DvNzM5r,88132,porto alegre,RS
zCH8QvLtf9SL,12322,sao paulo,SP
Lk1rGXpiQ6TL,13085,mafra,SC
QNbYjmTwmF71,99150,sao paulo,SP
ULVrGr6M85Kl,1238,curitiba,PR
FVEk6rHAhyYm,65973,blumenau,SC
iZAGCwpOzBJM,7700,quata,SP
VfAy4YcSMfXH,15820,itaguara,MG
Sebplq4PaIlc,46550,sao paulo,SP
wm7B3BxNsoUc,31930,piracicaba,SP
uoRDUCCls0hp,40220,niteroi,RJ
swKjvKo5Y2WA,68750,cachoeiro de itapemirim,ES
w2Xk2ZRDffGw,63590,cachoeiras de macacu,RJ
QeMHa1tBm73L,2670,curitiba,PR
uhCSsK9jK2s1,3925,sao bernardo do campo,SP
4Kap8SiJN19t,78745,aluminio,SP
kWQmxql1SQwW,88125,porto alegre,RS
A6FDQCLPVBXr,58302,embu das artes,SP
QsBhnRaTrAMM,24451,sao bernardo do campo,SP
YjZDXEO4moew,3086,juiz de fora,MG
wDaaa1RExDJX,50741,pocos de caldas,MG
2tHsA8Q1gSvh,75080,brasilia,DF
L0Mi5R87NBc7,6280,porto alegre,RS
iW7ZRQbq16rg,8576,sao domingos do norte,ES
DN3FCfqluH12,92425,sao paulo,SP
H4GRc8ZJaxEw,5205,curitiba,PR
cW9IAKbDlkzV,72546,recife,PE
FWts9Co5H6SC,31844,rio de janeiro,RJ
uT7OdzT7y0Dn,88130,araraquara,SP
zuH03sjaSnAZ,59032,cuiaba,MT
bAw0y3mIHW3E,82220,muriae,MG
hPeqzuZS2uc7,38840,sao paulo,SP
JYUdOuhFksUf,78045,sao paulo,SP
Qy5iF97QshEi,1507,sao paulo,SP
tKPzs0TVNl4j,39403,forquilhinha,SC
fyJdgMt2mG5I,23911,rio de janeiro,RJ
vPLsF8B6ByzL,5642,januaria,MG
IL1xXhILQNTY,72602,santos,SP
FJlNvE78tjD8,85580,rio de janeiro,RJ
GCmalqASxqiy,2737,sao paulo,SP
W7cwbwAptWZh,25015,sao paulo,SP
jtT1NXKkgfsk,96925,taboao da serra,SP
XKD6vikj324A,6045,serra,ES
pusa0BQtMOu8,37580,viamao,RS
XhH4pnDtNxYV,23016,maracaju,MS
fcjmWfEGyhoQ,56760,sao carlos,SP
ZkDDW3625uXc,6423,conselheiro pena,MG
aOEjSNLFq3Fe,79100,ourinhos,SP
GAMML2ZfpKaU,16430,juiz de fora,MG
S1hVRyxkdFvb,31950,guarulhos,SP
pvH1AEwX9q4v,88704,niteroi,RJ
wTrgPdtFbr1T,37140,pindamonhangaba,SP
aXhIie3hmILb,55880,lavinia,SP
Vm8yxhymMPpQ,25900,pindare mirim,MA
yopNw11DrS3R,28230,brasilia,DF
zGAwrEozssyv,28040,belo horizonte,MG
jQPlMm5czMPO,39928,caraguatatuba,SP
qYaV7YFER1W0,11542,sao paulo,SP
88JW8jIyxY2Q,58338,nova iguacu,RJ
nj40c9d2kw8j,94199,sao paulo,SP
DUPqRMTQaP0y,1501,ubatuba,SP
eehwcIEQ1wnd,22753,rio de janeiro,RJ
R8Ix75mVIUMX,89211,leme,SP
MF8Cnu5mWwK4,36525,curitiba,PR
R8EMuDeWqIRm,5133,sao goncalo,RJ
WDH66rOmGRB1,81290,valenca,BA
9c4Ejzo9uL7E,69912,pedregulho,SP
E5MP35OfYmhy,60020,sao paulo,SP
