order_id,payment_sequential,payment_type,payment_installments,payment_value
1D5EqKfUKEWg,1,credit_card,2,544.52
TJqlripbtZ36,1,credit_card,10,162.62
sTvt8kn6Xgpr,1,wallet,1,1570.79
ceezw1kZwyKG,1,credit_card,8,372.42
wr2777O6Ieyv,1,credit_card,1,385.8
rpxbkmOTiyIh,1,credit_card,1,126.72
ERNJ0F4EUjQd,1,credit_card,1,233.21
xJahIbyCGdCr,1,credit_card,1,148.06
VDDR0YhG7oS5,1,credit_card,10,250.68
hCso0zzRD67J,1,wallet,1,707.72
0p7JTDWYUtx4,1,credit_card,2,519.16
CvstbRU9yPJq,1,wallet,1,0.14
CQGCifjOy8n3,1,credit_card,1,180.31
ZZXrCbEMhr4n,1,credit_card,1,81.17
8NaHzzYoTGKs,1,credit_card,10,82.52
xTYCRBC0dzE7,1,credit_card,1,15.05
QTVvCJy7EQIN,1,wallet,1,213.59
bJElrJ2XEWac,1,credit_card,10,158.83
1IeSRk0qnXZm,1,voucher,1,215.66
Wn2X6luyP6El,1,credit_card,3,289.86
W0LWNkfp6AX8,1,credit_card,8,43.58
JIbGP6RqgQwr,1,wallet,1,89.16
D3kHta8l4LG5,1,credit_card,4,178.71
YJrtmzFbUwCc,1,credit_card,1,1246.97
MzuGJDqDLihH,1,voucher,1,33.48
4ykHA2l9fSkQ,2,voucher,1,726.76
VuCL7PzmjMO1,1,wallet,1,169.37
WPzHw6s5vRdB,1,voucher,1,122.12
GfxkgOtgxLP4,1,credit_card,6,489.75
0aVOkwBeM9Hh,1,wallet,1,347.97
vPJcIWk0Gb8d,1,wallet,1,920.2
YTqF8gltzsxX,1,credit_card,3,74.23
7OizqpNa7kTM,1,credit_card,3,177.43
Ef3o0fPZIMKv,1,credit_card,5,105.2
TnMhz9gybWfe,1,credit_card,1,373.79
BSdTe4m6Kloc,1,credit_card,3,107.01
4k7s1OxyKYb9,2,voucher,1,202.12
HRW8TsaBcuW1,1,credit_card,1,330.4
A27gBa37mWcI,1,credit_card,2,153.16
Qwy8mP5mh6T7,2,credit_card,8,257.11
8Zo4xwF3Wlc1,1,credit_card,3,57.14
YTGDSQIOsyEA,2,voucher,1,68.56
6sX4TtcWXvrG,1,credit_card,4,226.74
sQ4pdRSBffNj,1,credit_card,2,274.97
qKGYyFZu7Wdr,1,credit_card,1,110.82
c3VetFUxErjJ,1,credit_card,2,42.41
AL2bhcwmfwOC,1,wallet,1,135.72
dyho4Jqg0VMp,1,credit_card,2,164.94
XLrgRP946fJr,1,credit_card,2,163.73
Qaah2HewLsyu,1,credit_card,1,107.35
1fEjswDzPiFK,1,credit_card,1,199.73
LdYwjb4oK3F9,1,credit_card,2,38.9
C00amIWR8u8O,1,credit_card,1,180.86
6L5w6Xo7gi2L,1,credit_card,1,63.63
YhEG1jsLqf8r,1,credit_card,1,431.43
XQlhSrNOwPbx,1,credit_card,3,93.11
QXkaozBccXg6,1,wallet,1,273.0
eGP5c7dv9r7e,1,credit_card,5,44.4
fc30s64FlezC,1,credit_card,1,24.39
FwJ05MNrYMok,1,wallet,1,210.73
iR82mTHI3wBF,1,credit_card,8,139.89
1f06XMDxLyGW,1,credit_card,4,32.78
Oj44KsmeX0JR,2,voucher,1,145.48
4ces6VthQvKz,1,credit_card,2,990.45
1llDjPVcL5BO,1,credit_card,1,277.25
OUVGIbNZSjRS,14,voucher,1,534.25
oYi24G5HAkkX,1,credit_card,3,56.87
f8egVyZsgnEL,1,credit_card,4,125.78
lkacGgjoNh6u,1,credit_card,4,305.77
MGXml5PoA7yi,1,credit_card,3,350.84
Vsn2vES8KE18,1,credit_card,4,318.14
E1SRthiCncP5,1,credit_card,1,0.48
aPxDUjZDFsYu,1,credit_card,2,144.9
uDNwULuH9Lbz,1,wallet,1,97.98
nn08Lt6oWuY7,1,credit_card,3,135.24
DiM33IBBixP6,1,credit_card,5,310.28
e92MvsZCXCuj,1,wallet,1,171.94
snmv3N38HGib,1,credit_card,5,27.67
wEk0bglqBinx,1,voucher,1,105.62
I4ncSJjD16Of,1,credit_card,2,135.04
M8CnT1WMazmJ,1,credit_card,2,1626.65
Ewphs1a3Ao3i,1,credit_card,2,172.64
is9ec1L7y6Z6,1,credit_card,1,160.03
NB17DHXx1i8t,1,wallet,1,73.81
46ahpjWS01fl,1,voucher,1,51.24
BPEW48l40avc,1,credit_card,3,112.15
pY2XLLZKvsGA,1,credit_card,2,130.96
yOq3sqdDkyqm,1,credit_card,1,60.34
CkXo4qH1AYN1,1,voucher,1,283.65
hGA8P7LM6G83,1,credit_card,3,228.67
K3fbCwGQhNDD,1,debit_card,1,627.86
PhSgfY1eNC60,1,credit_card,10,319.05
BCTjQbU0VioH,1,credit_card,5,40.35
aRqAptdSG75u,1,credit_card,5,128.61
NU5kYuBxW4HE,1,credit_card,3,404.44
KRWt4LtAdJEB,1,wallet,1,66.2
VQajBQH22o4r,1,credit_card,1,167.69
lj6NjeUAq0WQ,3,voucher,1,355.76
jlS8Jz6Y8N75,1,credit_card,10,65.08
YaDl8FPb3vVv,1,credit_card,5,94.36
4CJRHu2xsLif,1,wallet,1,293.26
ISyF4E5btVm3,1,credit_card,1,174.07
6NhaBriUIsGK,1,credit_card,10,281.51
OjCYkE2sY5Pv,1,credit_card,3,210.73
joMRvFsbUQt0,1,wallet,1,260.5
GOnGECHXCecm,1,credit_card,3,68.91
ZYnApV26tLAr,1,credit_card,2,321.58
adaEhZTkK4nk,1,credit_card,10,1129.91
oYxMwZxc8lBg,1,credit_card,1,478.33
QcSlGhK1szb2,1,credit_card,3,135.63
Rd6ObgNrWMP5,1,credit_card,9,146.92
hw88yssdCrxE,1,credit_card,4,120.82
YYz38Rq7DZS1,1,wallet,1,178.32
M3d5lrFzy1DY,1,credit_card,2,190.04
5HzVqE5QKQrT,1,wallet,1,59.17
V8a5kDAw5qel,1,credit_card,1,57.57
m3q0izD0NKYB,1,wallet,1,31.21
HUpU6rAZnbNt,1,credit_card,3,406.58
Ym7Zp9H3ig4N,1,credit_card,4,2324.99
0gt84ktIOcaN,1,credit_card,8,260.08
e33SK9RwtuU2,1,credit_card,1,230.97
P2GtOXHUM4RN,1,credit_card,2,109.13
5Eak7RrxGVWo,1,wallet,1,318.13
NhoZWUeMJ4IG,1,credit_card,1,78.61
XCvxvb1P8ZkW,1,credit_card,2,143.46
WNWpa4xCZphy,1,wallet,1,119.42
XMzYGVBn6kgj,1,credit_card,8,113.89
Drwr6neYvNyX,1,credit_card,1,108.67
vMPGMzp0L2q2,2,credit_card,1,777.48
tHTvPJLXHn31,1,credit_card,5,8.49
SjsorNZP1jvo,1,credit_card,4,238.36
AyNBegvaElgH,1,credit_card,4,1316.14
i2cOhSuyqggv,1,credit_card,2,196.55
rgXI9uDV6qQa,1,credit_card,3,102.37
USA9S5oIslGX,1,wallet,1,630.09
kjWI9q0Iay81,1,credit_card,6,45.0
VdglxxW8A8Za,1,wallet,1,5.78
b3w094jDNCfa,1,credit_card,2,142.48
OoX8C69EVcB9,1,credit_card,10,49.72
el4OuH7ULRkf,1,credit_card,1,129.35
Clx38ekW8Acz,2,voucher,1,194.88
FtRhp3EjCGAk,1,wallet,1,184.12
o1l7zvSJAzy7,1,credit_card,1,86.38
X1jdXmbYh9S5,1,credit_card,8,619.86
q3STybU1SbHQ,1,wallet,1,143.66
PR29kNZx4yrm,1,credit_card,8,129.56
n0DwDpwVSslW,1,credit_card,4,108.77
kUCFhmDUB5Y4,1,wallet,1,126.05
SjNI9arrx1oa,1,credit_card,1,45.99
zmuVamlhgW3t,1,credit_card,2,35.44
6Fssuz0Nd8qA,1,wallet,1,395.17
stAKwow2zBvc,1,credit_card,1,148.99
2CbINnhaaisJ,1,credit_card,6,304.47
337zawdYYxeb,1,credit_card,1,198.26
DV10xQfgKrWB,1,credit_card,3,774.03
lrqdmR6nFaCm,1,wallet,1,213.72
6wl9Y0PjWGcG,1,credit_card,1,112.5
5Oa7htITpkCu,1,credit_card,1,98.24
36Mjg9abpQIJ,1,credit_card,6,183.25
Mxd6KksAr6a4,1,credit_card,1,96.77
RAPBihDjxunq,1,credit_card,3,99.29
zmkdlUpnrl7V,1,credit_card,3,180.25
8jH7SkPxmIRy,1,credit_card,8,48.92
aN3LzsJBgqs9,1,credit_card,1,318.23
FyCG85lVPhws,2,voucher,1,378.18
TlGXTS057cxK,1,credit_card,1,159.94
0C0yXmBEX7HV,2,voucher,1,162.27
MMzyvKqgvQCs,1,credit_card,2,46.43
dGaLktWqPseg,1,credit_card,1,182.89
dPR1abUupRGR,1,credit_card,1,170.96
4bmutxVlrHR3,1,wallet,1,77.82
GAqk7d6O2J2E,1,credit_card,10,98.28
qtdmpzVSACwM,2,voucher,1,194.88
BOgkHWl3LSNG,1,credit_card,1,363.95
AXhcQSSQ0VM9,2,voucher,1,260.08
O6hrz6qiKaJR,1,wallet,1,376.26
NrLjCbA3OMNN,1,credit_card,10,138.31
ObtJTu5EkxWr,1,credit_card,1,133.12
N2ulVjnffr9B,1,wallet,1,306.63
hWmFEVNaWKwG,1,credit_card,4,167.35
QbUfi3pgKNom,1,credit_card,6,154.82
CThJKheosOG2,1,credit_card,4,406.65
jhyhmt2IJ6da,1,voucher,1,83.59
VoZgdkTuujIM,1,credit_card,5,143.34
7jwOn6sEjTVn,1,credit_card,2,506.87
cak02IquRWMg,1,credit_card,8,264.9
oSIsQVcQUHd8,1,credit_card,9,212.94
BssHFl4gKVW2,1,wallet,1,1677.31
b02Q2us4TKBs,1,credit_card,3,249.02
JHgCCwSWZhg1,1,credit_card,1,68.37
8TrqKCYtg15l,1,credit_card,4,328.14
g4ONH7CvGlx7,1,credit_card,2,20.76
aN8HKtrGwYqZ,1,wallet,1,191.95
8a6ohryhyUQA,1,credit_card,6,30.83
3Z7tBHlfuebN,3,voucher,1,33.48
BKWKcOInLVqJ,1,wallet,1,137.68
U0dUKMVxnok8,1,credit_card,2,87.26
WexpnYZvKf5f,1,credit_card,8,499.29
sTxKk1seA70Q,1,credit_card,1,109.72
0VVilEjCMIO2,1,wallet,1,150.27
F0hIof1sZXRG,1,credit_card,1,510.52
Fhi9zG6Qe4fH,1,credit_card,1,399.25
gFQ7llSlktH9,1,credit_card,7,184.7
U0NdKnfX7Hxo,1,credit_card,1,304.22
eYnaL065OaTS,1,credit_card,4,210.73
kBomZVHxmxrx,2,voucher,1,160.02
47Z08pcMbgnV,1,wallet,1,389.45
mELDLOgxFfE1,1,credit_card,8,33.02
TzDVbOcOeiCy,1,wallet,1,59.36
DhuVgCOa7lSy,1,wallet,1,237.59
vl1Lqm9eRxyK,1,debit_card,1,46.69
lYHexyckUFVc,1,credit_card,10,348.46
uogHsGgQbIKq,3,voucher,1,145.48
SmPiWPmB3B0V,1,credit_card,1,373.37
KeLQ46tkcMbY,1,wallet,1,5.5
GmeKw92taggD,1,credit_card,1,26.73
Vn69EPF0vDyw,1,credit_card,2,549.85
PIC93wkFAFHg,1,credit_card,10,44.74
x2reUsM8Q25w,1,credit_card,3,93.11
3tCvkoyoQ2HW,1,credit_card,3,88.87
eO0BOaUb66Az,1,credit_card,3,830.64
Pg0VCQtBqjYv,1,wallet,1,334.45
aHQ9gxXYmorE,1,credit_card,1,406.95
AOmcMpwoeyI5,1,credit_card,1,252.35
rj9Q6mPxJxTm,1,credit_card,3,132.69
ny4Q435e17p9,1,credit_card,1,173.99
E1iZqcgwYFsh,1,credit_card,2,24.72
EjAqd5gTPOWA,1,wallet,1,864.69
5Pp3VKjhUuCZ,1,credit_card,3,378.02
dZ5lDwlrTvQ6,1,wallet,1,155.65
IgVgzGlep27N,1,credit_card,1,201.14
hASDFy7L0Dg7,1,credit_card,2,1710.18
KqcMPxwOpAXc,1,credit_card,2,207.22
rwvAhLfFOPu5,1,credit_card,1,195.53
hcM5Jfu3QVab,1,credit_card,2,101.8
Hi8wzxcftGvV,1,credit_card,1,124.6
804Dv3YwQYK6,1,credit_card,7,34.73
jSaoin0Cpqmr,1,credit_card,10,1474.42
7QAHh5GJpR2t,1,credit_card,3,568.59
c5iTIusXwfLY,1,credit_card,1,612.54
VrN8VrQNlQEZ,2,voucher,1,31.24
eeczQRVU09d8,1,wallet,1,475.82
VBK6UwJ33EyM,1,credit_card,3,187.87
namM6FmJzHnp,1,credit_card,1,721.74
RIeMmR0NP0c4,1,wallet,1,383.24
L7fOgA8GeBiR,1,credit_card,10,125.9
xPFzpJldj4Be,1,credit_card,6,195.91
6SaeJYWM2wsy,2,voucher,1,1843.85
4KN2A4oS1ds8,1,credit_card,1,864.6
tGOeanGx0zgT,1,credit_card,3,36.64
9LEEWlJOPmwE,1,credit_card,2,83.02
f8Ffnpm8CR4Q,1,credit_card,1,552.73
Oc3u42S8yUwQ,1,credit_card,1,349.57
2It7x06L1sQ8,1,credit_card,10,393.09
6lPUJ3Z6Zc9M,1,wallet,1,465.11
StwuJDpSedsg,1,credit_card,2,185.1
s8laHfQcioqV,1,credit_card,1,46.69
fL31DOLuD0ia,1,credit_card,2,225.3
MhnlMQt41ZEt,1,wallet,1,5.78
1bdWNdklFLOl,1,wallet,1,128.84
AcJwlQoxsuQS,1,credit_card,1,410.84
Gtv72IXRTUPx,1,credit_card,1,26.81
oygVPh15jtQP,1,wallet,1,612.59
1v61QKC1LQmv,1,credit_card,2,516.48
s6KWcAb4rjYJ,1,credit_card,1,231.57
c7gtQmHw4yvj,1,credit_card,8,128.58
E0vKLWEBY1kt,1,credit_card,2,64.65
0zkqZhW7tsgu,2,voucher,1,23.4
Ygj3TOM9ym8E,1,credit_card,2,358.44
5wJ6GcRIDFDQ,1,credit_card,2,392.56
6kwVtFAdBhw8,1,credit_card,2,116.49
OmHGtYj6Yyvv,1,credit_card,6,74.97
ER6EwDaVMwsK,1,credit_card,7,146.06
keFk4pDgvNk3,1,credit_card,1,373.73
5iooJffAj56A,1,credit_card,10,195.69
o2mKibrmko2I,1,credit_card,5,230.52
Wx5oBkPfTjYH,1,credit_card,10,119.41
4GzkUuThuTdP,1,credit_card,8,246.83
tx2aZbWFUSiF,1,credit_card,4,92.91
fmu7kVfXtWhX,1,credit_card,8,313.93
TLYwjse182va,1,wallet,1,180.58
67MSzvpsgtIF,1,credit_card,4,108.03
BAzgpeGRGvDw,1,wallet,1,131.43
jQLN6WtK2wxy,1,credit_card,3,31.67
zVZLV3RSIsp7,1,credit_card,2,221.44
lKmfMrqcVQuX,1,credit_card,2,123.78
39L9cbqJZyE4,1,credit_card,8,408.9
lDs21fpJkFko,1,wallet,1,622.73
8QK7pwTo0mdX,1,credit_card,1,1435.97
gDPUD4x2Jv8y,1,credit_card,10,347.0
G08hwVOEufjx,1,wallet,1,150.58
zlKvKNxhuDoQ,1,credit_card,2,48.08
X0qr4WZ3ERUG,1,credit_card,3,109.59
Kdy3tlH1xwB0,1,credit_card,2,64.37
HzkCbIpPuo3G,1,credit_card,5,180.37
MqtmHgWB6Ra8,1,credit_card,5,93.11
UjHV0Dft599U,1,credit_card,7,228.72
RveoVNKLAyLw,1,wallet,1,472.02
gr3PyahndK9Y,1,credit_card,1,1980.71
TJskNSU7zcMy,1,credit_card,2,20.58
km5RlknuIC0H,1,credit_card,1,108.67
XGZHxj8uTRLL,1,credit_card,2,26.84
nJntZdHIjPbu,1,credit_card,1,345.29
6C8r5rKoHOxy,1,credit_card,6,65.36
FdsESvSdW6sr,1,credit_card,10,88.32
NEgqiAa9cLn0,1,credit_card,1,5.78
fApa5RKDpzK0,1,credit_card,10,68.7
eSqgjnl1iel2,1,credit_card,6,26.81
rCe6eSaFUuSx,1,debit_card,1,220.19
WUApBvESCfKt,1,credit_card,1,92.18
OruvrzBEnEjh,1,credit_card,1,245.7
h9HqB5Eyhaxo,1,credit_card,2,149.07
L9MvIkcLTKBJ,1,credit_card,1,126.05
M142UhPLTeZQ,1,credit_card,1,372.54
he04MsIdMm0x,1,credit_card,1,43.06
KzNTxBz2fxqE,1,credit_card,4,134.91
oC1n4v7K6qtd,1,credit_card,1,58.06
aEnQoIgWt6BO,1,credit_card,1,476.52
tBUop9KzPrJY,1,credit_card,10,135.61
DC96b1zcqwVE,1,credit_card,4,380.72
z9ckspXTMkb6,1,credit_card,8,68.46
x5VXtPCSjZIj,1,credit_card,8,1472.47
WflUARYp1wLA,1,credit_card,3,688.24
rAdoc658giRL,1,credit_card,6,66.95
TZAHWtkZqW91,1,wallet,1,192.42
ARAPzW8y1tJz,1,wallet,1,131.5
zghvV6meHp1b,1,credit_card,5,90.88
XytQXDKTHCV0,1,wallet,1,55.39
AHeQM3rPuqrp,1,wallet,1,44.2
i6TOyceuZCN8,1,credit_card,1,446.4
X4sJwH5NGJvj,1,credit_card,1,441.17
HDdzMd888uV2,1,credit_card,1,431.46
pDEswM2fUnbs,1,credit_card,3,313.93
EVbOsXaRhNSy,1,credit_card,6,89.66
uRQHgisuA16Y,1,wallet,1,182.42
mgTvWiKbF6Bx,1,credit_card,1,50.39
TDPcZTCDEwBH,1,credit_card,3,161.56
WrBz5FCNDN6Z,1,credit_card,7,104.74
LkwEkyYyIwF3,1,wallet,1,182.61
PMhV99j4kV7V,1,credit_card,6,180.19
VsMrM9sr4kOC,1,credit_card,3,316.76
5JhcfZ3xdWbv,1,credit_card,1,70.31
9d9RsbXnYqQd,1,credit_card,3,820.25
zr5UU5A4BLwe,1,credit_card,3,176.97
NHvxpMjWuwbY,1,wallet,1,148.16
pJhdpj3oVGER,1,credit_card,10,91.42
kwqGwFj0bwJy,1,wallet,1,381.88
qm4LRZ42VjLd,1,credit_card,2,136.88
VkmfZICxSFX9,1,credit_card,2,441.17
pH4pEgH9zT2o,1,credit_card,3,116.79
YMDVLLXwma1Y,1,credit_card,6,575.69
OuDByoImfODG,1,credit_card,2,31.32
z4BtZI2Pa73t,1,credit_card,3,19.86
wl396XqT951M,1,wallet,1,43.09
WKq4Azr075iL,1,credit_card,1,199.06
kDQ4YJi0OXzK,1,credit_card,1,12.1
3OZ6l1EEtKIv,1,credit_card,2,38.51
uYyajphsCJkr,1,credit_card,8,28.35
lDTgPfhwNSHh,1,credit_card,7,315.02
XmW4fm7lLhtf,1,credit_card,1,79.17
qz0NPi5tuhAg,2,voucher,1,1843.85
VZTMIxhfI9fh,1,credit_card,3,133.3
u35HFtPTrCK7,1,credit_card,3,128.52
Z3Mcrhi7m6KJ,1,credit_card,2,19.33
KxEt3YZiLRqn,1,credit_card,3,99.65
2BlxCTFDIjSz,1,credit_card,5,375.0
jEwXevvl0UKN,1,credit_card,3,288.86
STBz4rOHPevM,1,credit_card,4,79.9
Eszi6fmAuzjw,1,debit_card,1,549.68
opBt1m59InEX,1,credit_card,5,2.94
j5FRBuLQCesQ,1,credit_card,1,189.68
HTIcxUgck6tf,1,credit_card,8,27.46
jqjEQ9wRwI69,1,wallet,1,31.09
d3He87jHKckw,1,credit_card,1,163.33
IrsOY2AVjbRo,1,wallet,1,1217.78
RUkXJDT9cWU8,1,credit_card,1,56.58
mJujI3yo8Iag,1,credit_card,3,134.88
DtCsezg0UHpo,1,credit_card,10,130.35
TIeaDoU9NyiZ,1,credit_card,3,21.66
4VZjsJoV8Fut,1,credit_card,1,9.93
5tV3fSShuGgl,1,credit_card,9,45.34
xGh3D8Ju8a0t,1,wallet,1,205.44
31MNpXqAUhjM,1,credit_card,3,1228.03
N3EJSZg9vcUv,1,credit_card,3,1433.04
Kn3mLlb8loZv,1,credit_card,1,185.57
5fR4KlZtnOmS,1,credit_card,6,131.4
tnSDih2nNtWV,1,credit_card,3,48.52
qxknwOboQ7Pi,1,credit_card,3,47.67
YjRGwO60P2EN,1,debit_card,1,353.67
DPccI0JcsC9k,1,credit_card,2,57.42
Pwpx5Bg1gdVp,1,credit_card,3,0.14
3ycUb3e1k0Dl,1,credit_card,1,138.08
muTDG7rjGHGc,1,wallet,1,174.72
r4R1GkjBgrcl,1,wallet,1,135.24
HDPxPgX43F7G,1,wallet,1,163.43
63UDHtmkYDv5,1,credit_card,2,790.68
fWMzx5zgibtl,1,wallet,1,157.48
ZrXQSeLzzo2Z,1,wallet,1,55.37
6OKUToTh2odZ,2,voucher,1,179.34
6e4GQyYjaoff,1,credit_card,1,34.73
uTTsO1ycrq3s,1,credit_card,2,89.19
C3G2gFulQ0fL,1,credit_card,4,332.2
eepTcRVDDcq4,1,credit_card,10,207.24
jwpHyJqJL76B,1,credit_card,6,78.38
cpaVfl467AY2,2,voucher,1,242.24
HOIPML6INo4W,1,credit_card,10,207.97
YaJwfHj5g1xo,1,credit_card,1,565.25
VGIGwSdJAli1,1,wallet,1,139.39
pvytjQuSKehp,1,credit_card,1,177.39
TUtroWpjPkQp,1,wallet,1,403.95
JzfEL6PtI21R,1,credit_card,4,64.4
VNKSZ0zLfsHw,1,credit_card,8,241.21
K7RkqOjhAGLd,2,voucher,1,339.31
CJIt0GnilDk4,1,credit_card,2,101.08
06dZy7lmUIDj,1,credit_card,10,29.84
emboigdzzd8L,1,credit_card,6,154.04
rV4XkUdFuYNs,1,credit_card,1,40.53
K45IDkSUtxtD,1,credit_card,3,354.02
18Yqmsuhwjkb,1,credit_card,1,18.08
OcVyqZryqVJU,3,voucher,1,30.47
JS8XKSeksCxh,1,credit_card,8,51.97
RqGtZDEdEYdV,1,credit_card,3,122.52
LbZ2mn8PisfN,1,credit_card,4,269.32
ztX4VukDjsri,1,credit_card,10,179.56
4Ra2qkRe1QCo,1,wallet,1,51.1
OdJSQxOm7y6Y,1,wallet,1,264.48
Xpt77tVtt7Qe,1,credit_card,2,37.05
Uawqcki2zqZJ,2,voucher,1,385.08
0h8CsXTuK5bt,1,credit_card,4,797.62
7VwmEy00KxF2,1,credit_card,6,157.53
eF4kTR4NDATG,1,credit_card,8,52.47
Hti8LnTwypD9,1,credit_card,1,372.28
dzKb5ShM5lg3,1,wallet,1,35.73
crYEvXUO5DSv,1,credit_card,4,808.88
b2F4fqa97Ue0,1,credit_card,3,27.38
iUbDumPZnziX,1,credit_card,2,80.54
VF0XSFs3phYS,1,credit_card,6,261.12
EoNNTU5olHO3,1,credit_card,6,64.68
OQQptO6BxkDy,1,wallet,1,1115.48
9kJ8mWX7fmjR,1,credit_card,6,872.64
LKhU6LZs8JyP,1,credit_card,5,78.77
MggPuCr0eQDe,1,credit_card,1,131.35
vbhU41OMDE9n,1,credit_card,4,793.27
2prbP0qZy2Qg,1,credit_card,1,186.74
pxoy6mngXxq6,1,credit_card,1,120.28
jnTopt1xMTAP,1,credit_card,1,119.42
SJqvU99YKO84,1,wallet,1,139.68
C2mlnSfFwufY,1,credit_card,1,295.7
mhckfonWVaL2,1,wallet,1,64.98
iLIfrWaKKxWL,1,credit_card,8,124.5
qGz2GuPpEfDT,1,credit_card,5,97.55
D0GuQqRGC2NO,1,credit_card,10,902.38
JvPW63DVorR8,1,credit_card,1,76.7
CZDNMmFWZ6SD,1,credit_card,5,15.71
x6dBcDO62GMh,1,credit_card,6,222.84
k8VPWveOesLL,1,wallet,1,5.78
VHBbn97JeL9f,1,credit_card,4,74.97
VPDStTou1uMr,1,wallet,1,154.14
aBVCHyo67OdF,1,credit_card,1,418.22
OEEPafdyGMZz,1,credit_card,8,217.83
yueGoLBXtLW3,1,wallet,1,133.93
50qbqnXFGQUf,1,debit_card,1,926.3
kdECJ0OREZWD,1,credit_card,4,195.28
1o0cyfbxF4rP,1,wallet,1,396.45
ZEb7G7ySHi7J,1,credit_card,1,58.9
SY36kVgUVtFK,1,wallet,1,721.74
cc1GsUYQtQcy,1,credit_card,2,204.53
pkI5TgWOHu1Y,1,credit_card,1,220.63
o9RouddW0vlX,1,credit_card,1,1221.39
SRZjt6Zs4rqr,1,credit_card,3,374.28
5NJX8mg3QzlC,1,credit_card,1,288.82
plv7fqc86auU,1,wallet,1,1013.59
kBdtO4OoBObF,1,wallet,1,241.35
1TX4waHvYagd,1,voucher,1,104.87
Qb5y3fqIOEZF,1,credit_card,4,1570.79
oxLzf7YNO9aa,1,credit_card,1,259.59
bwzcYnvJovNz,1,credit_card,1,63.39
eLKmlGGU42q5,1,credit_card,1,31.14
cwIU0gKeY8h9,1,credit_card,2,471.03
XMzGd4XNaDTg,1,credit_card,1,63.99
W00tvgik00wf,1,credit_card,6,228.71
P1fGqoxlQ2zx,1,credit_card,3,71.25
W4xykk1G2S8q,1,credit_card,4,162.97
G2XD3n7UWUas,1,credit_card,1,273.56
HFuC0QM32iXY,1,credit_card,3,312.7
lSNZ4OtJkiK2,1,credit_card,1,198.14
KVuvavoYD3B8,1,credit_card,8,202.73
U9W1hLGPtOVz,1,credit_card,3,100.82
0VokYK21FrL7,1,credit_card,4,306.94
ISJRCB0INNic,1,credit_card,1,7.54
oNh9v7Eltkmj,1,credit_card,1,350.0
Oth9P7ShNhSq,1,credit_card,8,34.54
69TTf34IY6pQ,1,wallet,1,4.58
41eSIOcPtfri,1,credit_card,3,14.59
E5FudDHevUQf,1,credit_card,6,153.01
WyLkbzpz2J0z,1,wallet,1,49.46
3dVVmAApuKYk,2,voucher,1,99.89
pmV4FdsdHfSq,1,credit_card,10,323.17
rczCfdGyck9v,1,credit_card,8,100.53
WW5tDHPiHygA,1,credit_card,1,183.43
tV0rFxSGTPv8,1,credit_card,1,726.76
EAnDTVskhPDW,1,credit_card,2,194.71
YafHXBYkHRXa,1,wallet,1,48.43
xyWrLjfBfzBW,1,credit_card,1,55.88
55mdNnHsbSAJ,1,credit_card,5,83.54
8HDOr6KVeAv9,1,credit_card,2,1729.98
unsm9HWJMZ3v,1,credit_card,3,199.31
5pnu99BU8aSp,1,credit_card,7,816.36
u4wU1fOuAa3M,1,credit_card,1,73.38
XOBytphG9BJg,1,credit_card,10,153.84
HYAraFddVE9a,2,voucher,1,53.22
cmt1QlXXQ3Mc,1,credit_card,3,54.42
s4WeLWxuTjbc,1,credit_card,6,127.56
2bHsefIsKBxj,1,credit_card,2,197.95
MlBFsrl491lw,1,credit_card,5,41.9
u8Nn9fjS8SWp,1,credit_card,3,32.06
a94XGaIw5UZt,1,wallet,1,54.76
DiwCGt9yU1DF,1,wallet,1,168.24
PdYIN52yVU0Y,1,credit_card,1,227.76
ZdTAxkhixudH,1,credit_card,4,17.41
wfDwZdSTPZVM,1,credit_card,1,407.58
xfRerUfCrgGJ,1,credit_card,10,262.42
Yx0ahyYIWt6H,1,credit_card,3,11.6
89mVI13WRBKQ,1,credit_card,1,25.53
WeBu4IT3Hh5x,1,credit_card,1,123.45
YieNl1RJzVJt,1,credit_card,5,98.37
z8diFqevr8h7,1,credit_card,2,287.89
CHb2mwqTEq8o,1,credit_card,1,5.78
q2qRbwzflYaQ,1,credit_card,2,228.89
3O1QDrlWXZSx,3,voucher,1,341.58
buGtoSH6dXRL,2,voucher,1,31.66
R0T6krpKSIKs,1,credit_card,5,375.16
NYt6H5XiIlSa,1,credit_card,3,63.04
cTI0QZrHiBKy,1,credit_card,1,107.77
jfV5Qjb33eiW,1,credit_card,6,52.89
29emSmtSpGL8,1,credit_card,1,46.16
Db8C64tsfnHN,1,credit_card,1,134.66
cHqQoMylXVVo,1,credit_card,5,91.69
U0DmTBlXPqND,1,credit_card,1,513.46
ivyBBLSJGHri,1,debit_card,1,307.86
AjPdO0lFkYon,1,credit_card,3,250.88
cJ6eVpc02wPj,1,wallet,1,159.11
9cgNwKbqsWNe,1,wallet,1,149.72
NlzDwzg6mYSC,2,voucher,1,347.36
ZMszuyo3WyWj,1,credit_card,1,170.46
DK4EALm0tVbU,1,wallet,1,180.52
ArVmM60JmYOL,7,voucher,1,150.62
HJ1hMn0dhcNX,1,voucher,1,451.75
HWAvQT5rqLAH,1,credit_card,4,412.59
P7YeQnE7vMLt,1,credit_card,6,96.24
a9DXrds2z4X3,1,credit_card,2,236.86
3H8EBX9VVt57,1,wallet,1,229.02
